iter	RMSE
0	0.1881369207
1	0.1839658309
2	0.1804286585
3	0.1768559051
4	0.1735832862
5	0.1702109436
6	0.1670711725
7	0.1639539902
8	0.1613363554
9	0.1582400524
10	0.1550267314
11	0.1516675896
12	0.1486304754
13	0.145703855
14	0.1424709086
15	0.1394668306
16	0.1368616763
17	0.1341494515
18	0.1314941021
19	0.1288085463
20	0.1260525979
21	0.1233922804
22	0.1207662033
23	0.1180934644
24	0.1154436719
25	0.1129122951
26	0.1106157308
27	0.1083175795
28	0.1061766244
29	0.104286088
30	0.1022592903
31	0.1003440415
32	0.09857544478
33	0.09674629188
34	0.09503916376
35	0.09289932054
36	0.09110613118
37	0.08944885903
38	0.08760265006
39	0.08581316446
40	0.08428713629
41	0.08246555166
42	0.08095411974
43	0.07953987329
44	0.07802848472
45	0.07646714226
46	0.07490935268
47	0.07359061526
48	0.07219093695
49	0.07071969662
50	0.06937385039
51	0.06819308793
52	0.06684552944
53	0.06547839363
54	0.06429709983
55	0.06300622333
56	0.06166237774
57	0.06051264608
58	0.059236751
59	0.05820383318
60	0.05700852959
61	0.05583834771
62	0.05480611246
63	0.05387748148
64	0.05307853828
65	0.05200816047
66	0.05114186066
67	0.05029383932
68	0.04943150654
69	0.04857328461
70	0.04771875599
71	0.04686116218
72	0.04603129368
73	0.04517291263
74	0.044334466
75	0.04370464649
76	0.04297426643
77	0.04223565618
78	0.04150797833
79	0.04085574549
80	0.04016827337
81	0.0395642625
82	0.03899816163
83	0.03839746425
84	0.03787989637
85	0.03721547771
86	0.03656745404
87	0.03603194595
88	0.03543684875
89	0.03494563593
90	0.03430468166
91	0.03370873792
92	0.03317990989
93	0.0326394646
94	0.0321581398
95	0.0316461843
96	0.03121205887
97	0.03077127188
98	0.03028922342
99	0.02985901405
100	0.02941990087
101	0.02893085103
102	0.02849800402
103	0.02806907486
104	0.02763573003
105	0.02721154237
106	0.02687253603
107	0.02652999719
108	0.02606508948
109	0.02568646276
110	0.025329611
111	0.02506836507
112	0.02472277475
113	0.0244303929
114	0.02408157386
115	0.02373107186
116	0.02343469543
117	0.02314627674
118	0.02284770769
119	0.02260395885
120	0.0223619528
121	0.02207990603
122	0.02181003452
123	0.0215338652
124	0.02132008179
125	0.02106933145
126	0.0208546453
127	0.02063248846
128	0.0203615401
129	0.02015701375
130	0.01992787187
131	0.01970891387
132	0.01951845991
133	0.01929899664
134	0.01906890326
135	0.018837978
136	0.01864376513
137	0.01839337482
138	0.01818779394
139	0.01798339399
140	0.0178008094
141	0.01761894968
142	0.01742866124
143	0.01725330672
144	0.01707450895
145	0.01688477201
146	0.01672909458
147	0.01653840651
148	0.01634844117
149	0.01617726529
150	0.01603472623
151	0.01588367732
152	0.01572250228
153	0.01556654914
154	0.01542297656
155	0.01528380348
156	0.0151481103
157	0.01502501954
158	0.01491616842
159	0.01478355525
160	0.01466805597
161	0.01454190264
162	0.01441921636
163	0.01427207612
164	0.0141352768
165	0.01401039883
166	0.01390526751
167	0.01378848727
168	0.01368926831
169	0.01356601864
170	0.01345460395
171	0.01334668184
172	0.01324546917
173	0.0131377652
174	0.01302921412
175	0.01292814585
176	0.01281180045
177	0.01269210601
178	0.01257826091
179	0.0124861233
180	0.01239531212
181	0.01230729278
182	0.01221814965
183	0.01210399146
184	0.01200056652
185	0.01189166952
186	0.01178267357
187	0.01171140494
188	0.01160903104
189	0.01153061836
190	0.01142828122
191	0.01135812598
192	0.01127416141
193	0.0112128546
194	0.01115828771
195	0.0110643551
196	0.01097969445
197	0.01090941412
198	0.01082576361
199	0.01075527018
200	0.01067401317
201	0.01058508321
202	0.01050110247
203	0.01041090912
204	0.01034460692
205	0.010269753
206	0.01019719203
207	0.01014344472
208	0.01008629955
209	0.01001106629
210	0.009941994136
211	0.009877913491
212	0.009800817201
213	0.009744842427
214	0.009677154124
215	0.009607001841
216	0.009546315838
217	0.009495090293
218	0.009427578124
219	0.009360035574
220	0.009310136245
221	0.009254079755
222	0.009181883073
223	0.009124055342
224	0.009083053401
225	0.009024784659
226	0.008967189903
227	0.008920438821
228	0.008858476167
229	0.008814524133
230	0.008766642152
231	0.00870296369
232	0.008657620777
233	0.008612456698
234	0.008570734501
235	0.008521895343
236	0.008477307969
237	0.008424274058
238	0.008376247429
239	0.008319072008
240	0.008285780206
241	0.008239514467
242	0.008195484467
243	0.008146582196
244	0.008109431245
245	0.008064858794
246	0.008029927837
247	0.007987341608
248	0.007950918373
249	0.007894210337
250	0.007854816169
251	0.007819623814
252	0.007768839639
253	0.007738996556
254	0.007684457535
255	0.007635663087
256	0.007595644578
257	0.007550294339
258	0.007507875325
259	0.007466683288
260	0.007416209443
261	0.007382267054
262	0.007342964388
263	0.007319798194
264	0.007291678694
265	0.00724864149
266	0.007206374864
267	0.007165878274
268	0.007130737679
269	0.00710903433
270	0.007073419735
271	0.007032161896
272	0.006994260761
273	0.006956738058
274	0.006918560886
275	0.006878477383
276	0.00684603134
277	0.006797844867
278	0.006775544888
279	0.006739919129
280	0.006708760559
281	0.00668518493
282	0.006655936222
283	0.006620540746
284	0.006589342572
285	0.006550999155
286	0.006520276943
287	0.006491135104
288	0.006467225398
289	0.006440350524
290	0.006406073123
291	0.006370352438
292	0.006342883629
293	0.006289643499
294	0.006266162362
295	0.006228882524
296	0.006200367251
297	0.006179199652
298	0.006152282568
299	0.006131244919
300	0.006106426507
301	0.006078755988
302	0.006050464839
303	0.006032483157
304	0.006017507126
305	0.005988747672
306	0.005966242857
307	0.005939488864
308	0.00592444143
309	0.005909396325
310	0.005899025139
311	0.005883716721
312	0.005845296481
313	0.005831837578
314	0.005804227437
315	0.005782402745
316	0.005763259902
317	0.005743127902
318	0.005721112866
319	0.00570926091
320	0.005668442949
321	0.005642537998
322	0.005634500604
323	0.005606535279
324	0.005587301047
325	0.005563241741
326	0.00553770887
327	0.005527742897
328	0.005514672622
329	0.005501363836
330	0.005485282602
331	0.005454921776
332	0.005445930233
333	0.005422393901
334	0.005394143605
335	0.005382314384
336	0.005360757584
337	0.005326005794
338	0.00530219212
339	0.005265169677
340	0.005233048989
341	0.005224778777
342	0.005196808648
343	0.005169437285
344	0.005157076051
345	0.005136067196
346	0.005126946657
347	0.005115621881
348	0.00511039223
349	0.005101218876
350	0.005076295533
351	0.005045735963
352	0.005028982063
353	0.005004411051
354	0.004987309973
355	0.004979961606
356	0.004952404774
357	0.004919830208
358	0.00490052706
359	0.004882116498
360	0.004868793526
361	0.00483766526
362	0.004821183478
363	0.004803482686
364	0.004789946346
365	0.00476489978
366	0.00473576725
367	0.004717121912
368	0.004709602902
369	0.00469257882
370	0.004661508568
371	0.004638182913
372	0.004630928404
373	0.004619146788
374	0.004606801579
375	0.004586235837
376	0.004565799661
377	0.004556015649
378	0.004550340309
379	0.004527971082
380	0.004510326817
381	0.004495963398
382	0.004489353441
383	0.0044711319
384	0.004465713163
385	0.004445932897
386	0.004419022589
387	0.004406790074
388	0.004399834436
389	0.004394515789
390	0.004386624123
391	0.004370715982
392	0.004358592369
393	0.004346942962
394	0.00432073382
395	0.004315441574
396	0.004288330267
397	0.004260900892
398	0.004237075
399	0.004216574406
400	0.004211543596
401	0.004203976889
402	0.004185750218
403	0.004167768962
404	0.004147727444
405	0.004126334108
406	0.004101925825
407	0.004075278676
408	0.004052654582
409	0.004042495909
410	0.004037713383
411	0.004018829648
412	0.00401071314
413	0.003993425873
414	0.003978942268
415	0.003965043917
416	0.003941901641
417	0.003920535659
418	0.003897437007
419	0.003886487753
420	0.003873688901
421	0.00385590546
422	0.003837467149
423	0.003813868592
424	0.003805492588
425	0.003793147617
426	0.003779203607
427	0.003760738145
428	0.003747468765
429	0.003727249606
430	0.00370577816
431	0.003696658288
432	0.003687111613
433	0.003664186748
434	0.003651945672
435	0.003636859013
436	0.003612775721
437	0.003600102313
438	0.003585990969
439	0.00356689291
440	0.003560786854
441	0.003545581488
442	0.0035302622
443	0.003511051352
444	0.003501963769
445	0.003491418256
446	0.003478319596
447	0.003459256437
448	0.003449374908
449	0.003437973926
450	0.003421082676
451	0.003407290938
452	0.003396395492
453	0.003392865486
454	0.003380918419
455	0.00336008699
456	0.003343874868
457	0.003335466747
458	0.003323523677
459	0.003303947625
460	0.00329347352
461	0.003283737253
462	0.003268850943
463	0.003265345734
464	0.003253998907
465	0.003235273188
466	0.003217257946
467	0.003210598381
468	0.003207053642
469	0.003196776818
470	0.003189962022
471	0.003174175506
472	0.003156836602
473	0.003144328543
474	0.003134231514
475	0.003123706333
476	0.003111899618
477	0.003104825283
478	0.00309129898
479	0.00308276841
480	0.003068980906
481	0.003065318395
482	0.003048221639
483	0.003040432438
484	0.003025757125
485	0.003012272536
486	0.002997382684
487	0.002994155365
488	0.002984360748
489	0.002981400358
490	0.002974858544
491	0.002967571702
492	0.002959331237
493	0.002950142386
494	0.002944247346
495	0.002934705115
496	0.002919057559
497	0.002911586625
498	0.002902713393
499	0.002894202897
500	0.002888550093
501	0.002872764551
502	0.002857719673
503	0.002852121079
504	0.002841495933
505	0.002828249107
506	0.00282530709
507	0.002815407875
508	0.002810039961
509	0.00279960515
510	0.002794871185
511	0.002785685431
512	0.002777545625
513	0.002764377021
514	0.002758116741
515	0.002748522845
516	0.00273852125
517	0.002725899745
518	0.002714710044
519	0.002706473428
520	0.002694440152
521	0.002687600936
522	0.00268296173
523	0.002676249751
524	0.002662776149
525	0.002653185302
526	0.002646335917
527	0.002636608599
528	0.002633583004
529	0.002624002206
530	0.002620079745
531	0.002615420081
532	0.002602834212
533	0.002589518841
534	0.002582244504
535	0.002575765925
536	0.002567563397
537	0.002560688302
538	0.002552554939
539	0.002536943223
540	0.002524204672
541	0.00251304518
542	0.002510537588
543	0.002501895307
544	0.002493834
545	0.002482657869
546	0.002472877224
547	0.002466919689
548	0.002463343396
549	0.002453924935
550	0.002449924859
551	0.002440405218
552	0.00242939221
553	0.002426764712
554	0.002419248838
555	0.002410374478
556	0.002399589673
557	0.002397234249
558	0.00239488548
559	0.002383041641
560	0.002373115257
561	0.00237065049
562	0.002364262335
563	0.002358472753
564	0.002354045363
565	0.002345567459
566	0.002341668712
567	0.002332954622
568	0.002328675475
569	0.002325180189
570	0.002315673469
571	0.002305151226
572	0.002301791114
573	0.0022925526
574	0.002282403212
575	0.002270052967
576	0.002263034626
577	0.002261003625
578	0.002258789919
579	0.002257115955
580	0.002246619629
581	0.002244714402
582	0.002239408083
583	0.002230741077
584	0.002220029814
585	0.002211515958
586	0.002204276078
587	0.002194991451
